produtoCSV,url,status,tituloExtraido,match
Kit 9 Cuecas Boxer Reebok Masculinas Microfibra Adulto Box Sem Costura+ 2 Meias,https://www.amazon.com.br/dp/B0D6Z3CVLN?pd_rd_i=B0D6Z3CVLN&pd_rd_w=Sps3X&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=8YZ1NMYHSJDM288AM0WP&pd_rd_wg=UPFwD&pd_rd_r=f032d0cb-8159-48a1-bb09-901e94e17fb8&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=6dd6afd3fc2513f494c11d5ad9ae772b&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,"Kit 9 Cuecas Boxer Reebok Masculinas Microfibra Adulto Box Sem Costura+ 2 Meias (BR, Alfa, P, Regular, Sortido) | Amazon.com.br",SIM
Kit 3 Pares Meia Social Mash Lisa Fina Clássica Cano Longo Adulto,https://www.amazon.com.br/Meia-Social-Cl%C3%A1ssica-Lisa-Fina/dp/B0F1ZGJLZH?pd_rd_w=mWPSk&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=7KXRG3AMFEYBHE3QTMN7&pd_rd_wg=Mxy3P&pd_rd_r=9aed66bb-881d-4ebf-a676-2bf450cd8653&pd_rd_i=B0F1ZGJLZH&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=6715e8e8ab212bdb73ad15d6dc14e329&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Bermuda Masculina Corrida Treino Academia Musculação 2 em 1 Surty Athletic Code,https://www.amazon.com.br/dp/B08V23V532?pd_rd_i=B08V23V532&pd_rd_w=mgdDk&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=BKQBYG36KCMMXTT74GD2&pd_rd_wg=q7nVS&pd_rd_r=2fab18c3-5914-4aec-9fc0-ef0ba19218c7&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=c985b6673cebf8c9bd5dfa5b6f71704a&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,"Bermuda Masculina 2 em 1 Surty Athletic Code (Preto, P) | Amazon.com.br",NÃO
Kit 3 Bermudas Moletom Masculino Short Academia,https://www.amazon.com.br/Bermudas-Moletom-Masculino-Short-Academia/dp/B09DW1CWHR?pd_rd_w=dpm3X&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=83FT6RJDVT4NYF0AHAZA&pd_rd_wg=266CS&pd_rd_r=e249eed6-6983-4ea8-bc37-51c003d4262f&pd_rd_i=B09DW1CWHR&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=977e5364191f9e7b65f4585059b5d799&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit 3 Camisetas Básicas Masculinas Sandrini Preto ou Sortido Algodão Premium Conforto Casual Dia a Dia,https://www.amazon.com.br/dp/B0F8RGG3WG?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=WN8XTWB6198499K0EJ0A&pd_rd_wg=8fIqc&pd_rd_w=XV7yh&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=15284dd4-e4fe-4b56-a458-7496304eb2a8&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=85a3c407958063a9f3192c1d602df43f&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit com 04 Camisetas Proteção UV Masculina UV50+ Secagem Rápida Cores,https://www.amazon.com.br/dp/B0BHMDXXYH?pd_rd_i=B0BHMDXXYH&pd_rd_w=dTmQN&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=ZV6S2WZ6H3JC01GMB311&pd_rd_wg=c7vKK&pd_rd_r=4ee3f991-f47e-4b09-a18f-31421baec06a&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=06d23083fd895121c4a61b0e1af71fa6&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Calça Jeans Carpinteira Country Masculina com Elastano Montaria Muladeiro Rodeio Agro Tecido Legitimo,https://www.amazon.com.br/dp/B0DHF1BFGG?pd_rd_i=B0DHF1BFGG&pd_rd_w=TEzXw&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=XXK1HEFNQ7E96VE7W6ZN&pd_rd_wg=7ijri&pd_rd_r=6caccfa9-7083-436f-af00-60ee71be1b89&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=0333291669b3669ecdcc03d963a3b3a4&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit 2 Bermudas Jeans Masculina Plus Size Tradicional Almix,https://www.amazon.com.br/Bermudas-Masculina-Tradicional-Almix-Escuro/dp/B0D2JG9L5F?pd_rd_w=sp13W&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=CMVXWYQ0PM7ZCZ6PB7BJ&pd_rd_wg=P5Gj7&pd_rd_r=4d093b4f-8acf-4d99-8155-6633dd0b8db6&pd_rd_i=B0D2JG9L5F&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=27c72be3f0b88b617d63cb492db8cc3a&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit 2 Short Calção Futebol Academia Bermuda Masculino Adulto,https://www.amazon.com.br/Bermuda-Masculina-Futebol-Academia-Fitness/dp/B0DY1ZF53K?pd_rd_w=zrldc&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=5FT9C8ZZ2M41C55AZ289&pd_rd_wg=hPlK8&pd_rd_r=46ea9bb4-74d1-46bd-845d-3742d0aedbe2&pd_rd_i=B0DY1TGXND&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=ef25a7f266dea17fc41f9fdd799d7cf1&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit com 3 Camisetas UV Masculinas Proteção Solar UV50+ Tecido Ice Slim Fitness,https://www.amazon.com.br/dp/B0DJWMVDJ5?pd_rd_i=B0DJWMVDJ5&pd_rd_w=moZO1&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=K4Z7E6R54C7RBE5SCQBY&pd_rd_wg=eBNlC&pd_rd_r=afd13c43-3aa6-4de7-89ac-48c00c6fdb19&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=2f3acfd9b8ada17d8fd04a45f9948959&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit Com 3 Camiseta Blusa Regata Camisa Masculinas Meia Malha,https://www.amazon.com.br/dp/B0BTZ53VB7?pd_rd_i=B0BTZ53VB7&pd_rd_w=5GiD5&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=F7MS1954H0AG4NJYE8CQ&pd_rd_wg=depDr&pd_rd_r=e67c4354-7f64-462d-bde4-44f48ee51593&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=6169921108b7765a087a20e19e2c4b86&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit Com 3 Camisetas Longline Masculina Básica Cristã Academia Malhar Corrida Overzized,https://www.amazon.com.br/dp/B0BNY4WG2T?pf_rd_p=1868afab-d777-4b70-8899-1b323ad91d95&pf_rd_r=C376XHC8R5N0Y1YWK044&pd_rd_wg=UGn6Y&pd_rd_w=aEVkf&content-id=amzn1.sym.1868afab-d777-4b70-8899-1b323ad91d95&pd_rd_r=95ccd7c6-5564-4bc9-8a5c-130bcc606d98&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=1952a444cd5ea1ea4cd396894187d20b&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit 7 Camiseta Masculina Premium Lisa Algodão Qualidade,https://www.amazon.com.br/dp/B0FGDFCZP6/ref=sspa_dk_detail_5?pd_rd_i=B0FGDFCZP6&pd_rd_w=32EJJ&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=BZ5JC8FZ9E7GY5SZTKPN&pd_rd_wg=yhMne&pd_rd_r=691c98af-bb4f-4514-897b-861e61ecb751&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&smid=A2EVDERSGBDGF1&th=1&psc=1,OK,Amazon.com.br,NÃO
Code Zero Camisa polo masculina Stake F1 Kick Sauber 2025,https://www.amazon.com.br/dp/B0F22KQ5TV?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=SRAE6P97XXBJ2DJE15QD&pd_rd_wg=xUY7d&pd_rd_w=6RgTd&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=a6a43447-e219-4b32-9e72-65dd264c6364&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=92577f0a77a429cef61e8e35d32e6827&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Camisa Polo Plus Masculina Tipo Tricot Algodão Modelagem Moderna Confortável do P ao G3,https://www.amazon.com.br/Masculina-Algod%C3%A3o-Modelagem-Moderna-Confort%C3%A1vel/dp/B0FD8ZTZ9M?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=1XBTUQU9HT6NY&dib=eyJ2IjoiMSJ9.i7XbmGG0noC8eOcT5OhoOwcvtkuOYpUdYU0zxS4hJDA0w_Vn_iO2jJAA5UwKHubHWIYRrmDEiUeoeo2sNmxNbZJ9yNGVd5fiOdCInFBHaMbqe_tvUVbmUKz4qy-EV_Gx3u0OQtxppHhYNGpIT8Y5_LmTRTVzautdx6RCz5Bnx3NpYP_sIL4o6Fxml1wLyFt8_pqp1lEB0vIF9YNNDj1YH0KEo4kY9J1ol892jfPREoma7sHLafMAFHP3z9Z8uw9FU4qEiIU7dGFg0A29u5reQeKnOrQawUHd222XiCHJsdU.zkTeeSHnisnQ1pZ4_kp8tUf1LFn9A96JvBlR7ZVG5wc&dib_tag=se&keywords=CAMISA+POLO+MASCULINA&qid=1752081401&s=apparel&sprefix=camisa+polo+masculina,OK,Amazon.com.br,NÃO
Chinelo Casual Confort Nuvem Birken Macio Leve Confortável,https://www.amazon.com.br/dp/B0F24NDCDH?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=NJPYYG83CQ3JNE8351FN&pd_rd_wg=dWyEf&pd_rd_w=XQbmI&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=3798f42c-52f4-4ae6-bd09-336099749c8c&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=7727803dd34796a296c4b876b608e4ab&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo DuRio Ultra Premium Neo Black Indicado Para Esporão e Fascite Plantar,https://www.amazon.com.br/dp/B0BQLDKFMZ?pd_rd_i=B0BQLDKFMZ&pd_rd_w=7Dtv6&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=PNPE5WYHTKWV3WS7QSZ6&pd_rd_wg=Sg4uN&pd_rd_r=06f15a17-7b3c-4c2e-9561-822a095982b2&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=b9de97cd9b90312c03c649079ac7cd29&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Masculino Olympikus Caraiva,https://www.amazon.com.br/Chinelo-Masculino-Olympikus-Caraiva-Preto/dp/B0D11RWFBW?pd_rd_w=tmP58&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=X3CFVW26BM9R6Y8QYDHM&pd_rd_wg=vnVue&pd_rd_r=351a4932-3c70-482a-820a-4716a10fa178&pd_rd_i=B0D11RWFBW&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=b9ecb650e4506fc0a2676e2d8866d5d9&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Havaianas Sandalias Havaianas Brasil Light adulto-unissex,https://www.amazon.com.br/dp/B09XJF7QR8?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=APFGRX221VJXGRW8VBST&pd_rd_wg=4mDEB&pd_rd_w=AwRea&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=a42cfc62-164f-4bfa-a785-4e18a84fee4d&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=1b1025441495884f30ede895c9f86936&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Havaianas Top Basic,https://www.amazon.com.br/dp/B0C66GH6WV?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=CF8RAB7F54SC8AK4ZPMV&pd_rd_wg=IZgQv&pd_rd_w=jbYlq&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=05f1533d-1324-46f0-9b88-6c330d720d56&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=9eeca16502436bb2446f74fa629cbb7f&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Kenner Rakka Ultra Force,https://www.amazon.com.br/dp/B0CZ4DGMDY?pd_rd_i=B0CZ4DGMDY&pd_rd_w=dCCbn&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=3X60HVKFGP5ZEW7PGZY5&pd_rd_wg=fPTon&pd_rd_r=5f151c8c-aa0c-4201-88d4-c54a79714ccd&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=e7556e929ddc8275ee86e8f7ae2ec3f0&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Kenner Kivah Full Force Gold Preto,https://www.amazon.com.br/Chinelo-Kenner-Kivah-Force-Preto/dp/B0CM6YRZC4?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2JJEAJPAN3Z7Q&dib=eyJ2IjoiMSJ9.zjix8VfoKFH0nzoBvBmIB_-YBSBXz7ZPqp7dZFkIu-f7z7euVTp3rwFrSKqK9hQf14xtHQrMj-j9m7vKs8ppVJ1zttRAwJbOpGtPG6IdGZPnqR5VMk2NabCLiq9Oi0s633BqZgCEMDa2KXh9fk0UQieIQGbwuMyTHgBTK7bVACecW8W0Tmr6YUFFlWyCe6tXUtJyv8BoqdHCsPt9FfjC5xaX3lM4fRYWfklXz5-Zf1Dxfb367L7varhP5WqXBTI3DacbJWrxm_eVYZ93VyOvqMhmcoEi7_2hddIgjdf-WZE.omyBbG-9bAS-AyDCEovhzPmmOsrSrFS4nIWJeyC5qNw&dib_tag=se&keywords=chinelo%2Bmasculino%2B45&qid=1752030307&s=apparel&sprefix=chinelo%2Bmasculino%2B45%2Cfashion%2C257&sr=1-81&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=vkvaV3CudSVSo&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=454fc9fd63b23dee82339bfef5ce2ccc&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Sandália Kenner Masculina Rakka Preto/dourado Dbu-02-44,https://www.amazon.com.br/SAND%C3%81LIA-CHINELO-MASCULINO-KENNER-AMORTECEDOR/dp/B0B6GRF1J3?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2E5EAVKF8ASMZ&dib=eyJ2IjoiMSJ9.yZm6S2BPtPk5WUd8zdTUkqpfy-UO2maiS2vpkPouyltJXurW8PVwbCjbaQcoy-RMFho6omqXF16cM9hrtUT4LIOOS82YBHovs_dMGPD0QkgCpgoKd30J7CSzOhSF7uAsCjUENX-DahCY6zWgPaUr4f8_7pQHaDXvhNOB5HcFS8-j2Hde6KETD3zmuAz1swYspZpmb3C84enOH8yeqTyEyOb5T6W74qdUNOIHhHGIu-vXEOtzuVktKEnjTbOhofwXF3fwxghIIS_nJGuMeF8ZFknsLllZlZcrjaDSvU4TlQo.iR3m1anHfjIYoJ-5KF3Bs2JHGhbQNPUROcMxe4n5Iew&dib_tag=se&keywords=chinelo%2Bmasculino%2B45&qid=1752030113&s=apparel&sprefix=chinelo%2Bmasculino%2B45%2Cfashion%2C192&sr=1-17&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=977e4e161232b7c0cbc520f9caa4ce1d&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,SANDÁLIA CHINELO MASCULINO KENNER RAKKA COM AMORTECEDOR Cor:Dourado;Tamanho:45 | Amazon.com.br,NÃO
Sandália Kenner Masculina Rakka L7NNON,https://www.amazon.com.br/Sand%C3%A1lia-Kenner-Masculina-Rakka-L7NNON/dp/B0BQPGNNKF?pd_rd_w=N3Vq4&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=X8SFRCCNHP8X7GA7JWVW&pd_rd_wg=bmiZf&pd_rd_r=f3909d46-bbc5-44df-b9eb-f78de96eebfb&pd_rd_i=B0BQPGNNKF&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=601e51305cf21140594b8729246adafc&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Generic Chinelos Slide Nuvem 3D 100% Eva Macio Leve e Confortável,https://www.amazon.com.br/dp/B0D9ZF1Y1H?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=24FR92ZNQ28771TG3Z21&pd_rd_wg=ZTTvm&pd_rd_w=YruZ7&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=65cf8d59-248a-4bf9-b31a-d3a31f78cdbf&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=9c778f2a98e69359ed37f96a2ac1b7d4&language=pt_BR&ref_=as_li_ss_tl&psc=1,Erro HTTP 500,,N/A
Chinelo Nuvem Slide Leve Macio Antiderrapante Ortopédico,https://www.amazon.com.br/dp/B0CYVB9L5S?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=3GZN61SZFD2XEZT8STB8&pd_rd_wg=TgQC6&pd_rd_w=Dsu1r&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=a113f81d-eb8a-4d3d-85ef-ff245e6edde5&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=2718ce1d54726d71dd6911924e10e6e6&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
CHINELO BORABORA RECIFE PRIME COURO ATAN. BROWN MASCULINO,https://www.amazon.com.br/dp/B0FD46PP52?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=GPCD015070D5X05WHAJK&pd_rd_wg=2vGQt&pd_rd_w=CfKyj&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=76acb03d-dba7-4a75-a48c-76594d4de18d&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=6ebb41ef75042afe40b3bf3b12c9b56f&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Sandália Nuvem Masculino 100% EVA Ortopédico,https://www.amazon.com.br/dp/B0C59NLHV5?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=KGCG806ZTRTF7HPQWQ3F&pd_rd_wg=JCvbS&pd_rd_w=RaxFe&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=8567d2c3-2f63-4bae-af5c-630f4b2550e2&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=ab797506d4c9862b06a76c3b553e8151&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit Três Pares Chinelo Slide Sandália Preto Branco Bege Unissex,https://www.amazon.com.br/dp/B0DGRSYN86?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=5QCAJHM54JVBZWZXW5ZC&pd_rd_wg=oucLP&pd_rd_w=PuS5T&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=e7aba868-1874-49ef-8a7a-1ce3af719685&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=cf91eed6fcb3f1bd6966b77d51f1d829&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Under Armour Daily Preto,https://www.amazon.com.br/Chinelo-Under-Armour-Unissex-Daily/dp/B0CCK3TS27?pd_rd_w=7MUoO&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=JTBJJND04PGH241RZK2G&pd_rd_wg=5dIQL&pd_rd_r=44da779d-57f5-404b-9314-e6cd1a7df140&pd_rd_i=B0CCK3TS27&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=86a5bf367786a4f7ca24873a3313cfa7&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo DuRio Balance Esporão Fascite Ortopedico Macio Leve,https://www.amazon.com.br/dp/B0BRYW5Y75?pd_rd_i=B0BRYW5Y75&pd_rd_w=G6APg&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=4AVPEKBV474FK39PQCTC&pd_rd_wg=oq5hu&pd_rd_r=24a928c4-c2d1-4a6d-b256-13c1a285a659&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=99ce090db5cfa6e30d152d8bbdc9e966&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo DuRio Air Color Conforto Para Esporão e Fascite Plantar,https://www.amazon.com.br/dp/B0CH96L6R7?pd_rd_i=B0CH96L6R7&pd_rd_w=7xQH5&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=X9RNKE3ZTFGCACP99PMW&pd_rd_wg=Dgl9w&pd_rd_r=70a63ba5-f688-4171-b170-ca571157270e&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=872322096d721cacdad548c4dce96a5f&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Sandália Kenner Red Preto/verde Esmeralda Dnn-03-39,https://www.amazon.com.br/dp/B0BZTGTM8V?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=7S5DMM7V3WSRZFBKKK3C&pd_rd_wg=IjfDP&pd_rd_w=V4EbI&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=3215ae26-6c51-4c7f-8528-6b10d5575c40&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=6ef49ef0de1f3cd991c89b5dfcd90a84&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Tênis Olympikus Marte,https://www.amazon.com.br/Olympikus-T%C3%AAnis-Marte/dp/B0DGMBLPSB?pd_rd_w=BSlHO&content-id=amzn1.sym.53b2f13e-ab3a-40f2-aab9-7e4b988d3762&pf_rd_p=53b2f13e-ab3a-40f2-aab9-7e4b988d3762&pf_rd_r=DNMGEWDXFSNF899X3558&pd_rd_wg=JowVp&pd_rd_r=4f4618fd-3313-4509-bd73-f01f3979090f&pd_rd_i=B0BXDVMWL9&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=4474f6a1c871b835654b082d37315c9d&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
